,Cement,Slag,Fly Ash,Water,Superplasticizer,Coarse Aggregate,Fine Aggregate,Age,Log(Cement),Cement^2,SQRT(Slag),Slag^2,SQRT(Fly Ash),Fly Ash^2,Log(Water),Water^2,SQRT(Superplasticizer),Superplasticizer^2,Log(Coarse Aggregate),Coarse Aggregate^2,Log(Fine Aggregate),Fine Aggregate^2,Log(Age),Age^2,Slag/Cement,Fly Ash/Cement,Cement/Water,Superplasticizer/Cement,Cement/Coarse Aggregate,Cement/Fine Aggregate,Slag/Water,Slag/Coarse Aggregate,Slag/Fine Aggregate,Fly Ash/Water,Fly Ash/Coarse Aggregate,Fly Ash/Fine Aggregate,Superplasticizer/Water,Water/Coarse Aggregate,Water/Fine Aggregate,Superplasticizer/Coarse Aggregate,Superplasticizer/Fine Aggregate,Coarse Aggregate/Fine Aggregate,Age = 28 Days,Age > 28 Days,Age = 28 Days * Cement,Age > 28 Days * Cement,Age = 28 Days * Slag,Age > 28 Days * Slag,Age = 28 Days * Fly Ash,Age > 28 Days * Fly Ash,Age = 28 Days * Water,Age > 28 Days * Water,Age = 28 Days * Superplasticizer,Age > 28 Days * Superplasticizer,Age = 28 Days * Coarse Aggregate,Age > 28 Days * Coarse Aggregate,Age = 28 Days * Fine Aggregate,Age > 28 Days * Fine Aggregate,Age = 28 Days * Log(Cement),Age > 28 Days * Log(Cement),Age = 28 Days * Cement^2,Age > 28 Days * Cement^2,Age = 28 Days * SQRT(Slag),Age > 28 Days * SQRT(Slag),Age = 28 Days * Slag^2,Age > 28 Days * Slag^2,Age = 28 Days * SQRT(Fly Ash),Age > 28 Days * SQRT(Fly Ash),Age = 28 Days * Fly Ash^2,Age > 28 Days * Fly Ash^2,Age = 28 Days * Log(Water),Age > 28 Days * Log(Water),Age = 28 Days * Water^2,Age > 28 Days * Water^2,Age = 28 Days * SQRT(Superplasticizer),Age > 28 Days * SQRT(Superplasticizer),Age = 28 Days * Superplasticizer^2,Age > 28 Days * Superplasticizer^2,Age = 28 Days * Log(Coarse Aggregate),Age > 28 Days * Log(Coarse Aggregate),Age = 28 Days * Coarse Aggregate^2,Age > 28 Days * Coarse Aggregate^2,Age = 28 Days * Log(Fine Aggregate),Age > 28 Days * Log(Fine Aggregate),Age = 28 Days * Fine Aggregate^2,Age > 28 Days * Fine Aggregate^2,Age = 28 Days * Slag/Cement,Age > 28 Days * Slag/Cement,Age = 28 Days * Fly Ash/Cement,Age > 28 Days * Fly Ash/Cement,Age = 28 Days * Cement/Water,Age > 28 Days * Cement/Water,Age = 28 Days * Superplasticizer/Cement,Age > 28 Days * Superplasticizer/Cement,Age = 28 Days * Cement/Coarse Aggregate,Age > 28 Days * Cement/Coarse Aggregate,Age = 28 Days * Cement/Fine Aggregate,Age > 28 Days * Cement/Fine Aggregate,Age = 28 Days * Slag/Water,Age > 28 Days * Slag/Water,Age = 28 Days * Slag/Coarse Aggregate,Age > 28 Days * Slag/Coarse Aggregate,Age = 28 Days * Slag/Fine Aggregate,Age > 28 Days * Slag/Fine Aggregate,Age = 28 Days * Fly Ash/Water,Age > 28 Days * Fly Ash/Water,Age = 28 Days * Fly Ash/Coarse Aggregate,Age > 28 Days * Fly Ash/Coarse Aggregate,Age = 28 Days * Fly Ash/Fine Aggregate,Age > 28 Days * Fly Ash/Fine Aggregate,Age = 28 Days * Superplasticizer/Water,Age > 28 Days * Superplasticizer/Water,Age = 28 Days * Water/Coarse Aggregate,Age > 28 Days * Water/Coarse Aggregate,Age = 28 Days * Water/Fine Aggregate,Age > 28 Days * Water/Fine Aggregate,Age = 28 Days * Superplasticizer/Coarse Aggregate,Age > 28 Days * Superplasticizer/Coarse Aggregate,Age = 28 Days * Superplasticizer/Fine Aggregate,Age > 28 Days * Superplasticizer/Fine Aggregate,Age = 28 Days * Coarse Aggregate/Fine Aggregate,Age > 28 Days * Coarse Aggregate/Fine Aggregate,Strength
380,173.54,50.05,173.53,164.77,6.47,1006.2,793.5,100,5.156408120365343,30116.131599999997,7.074602462329597,2505.0024999999996,13.173078607523756,30112.6609,5.10455056206934,27149.152900000005,2.543619468395381,41.860899999999994,6.913936138057219,1012438.4400000001,6.676453539966464,629642.25,4.605170185988092,10000,0.2884061311513196,0.9999423763973724,1.053225708563452,0.037282470900080675,0.17247068177300734,0.2187019533711405,0.3037567518358924,0.049741602067183456,0.06307498424700693,1.0531650179037446,0.17246074339097595,0.21868935097668557,0.03926685683073375,0.1637547207314649,0.2076496534341525,0.006430133174319221,0.008153749212350346,1.268052930056711,0,1,0.0,173.54,0.0,50.05,0.0,173.53,0.0,164.77,0.0,6.47,0.0,1006.2,0.0,793.5,0.0,5.156408120365343,0.0,30116.131599999997,0.0,7.074602462329597,0.0,2505.0024999999996,0.0,13.173078607523756,0.0,30112.6609,0.0,5.10455056206934,0.0,27149.152900000005,0.0,2.543619468395381,0.0,41.860899999999994,0.0,6.913936138057219,0.0,1012438.4400000001,0.0,6.676453539966464,0.0,629642.25,0.0,0.2884061311513196,0.0,0.9999423763973724,0.0,1.053225708563452,0.0,0.037282470900080675,0.0,0.17247068177300734,0.0,0.2187019533711405,0.0,0.3037567518358924,0.0,0.049741602067183456,0.0,0.06307498424700693,0.0,1.0531650179037446,0.0,0.17246074339097595,0.0,0.21868935097668557,0.0,0.03926685683073375,0.0,0.1637547207314649,0.0,0.2076496534341525,0.0,0.006430133174319221,0.0,0.008153749212350346,0.0,1.268052930056711,56.061293559999996
381,167.0,75.4,167.0,164.03,7.91,1007.3,770.1,100,5.117993812416755,27889.0,8.683317338436964,5685.160000000001,12.922847983320086,27889.0,5.1000493379243945,26905.8409,2.812472222085047,62.5681,6.915028762948635,1014653.2899999999,6.6465203765452046,593054.01,4.605170185988092,10000,0.451497005988024,1.0,1.018106443943181,0.047365269461077844,0.1657897349349747,0.21685495390209064,0.45967201121746026,0.07485356894668918,0.09790936242046488,1.018106443943181,0.1657897349349747,0.21685495390209064,0.04822288605742852,0.16284125881068204,0.21299831190754448,0.007852675469075747,0.010271393325542137,1.3080119465004545,0,1,0.0,167.0,0.0,75.4,0.0,167.0,0.0,164.03,0.0,7.91,0.0,1007.3,0.0,770.1,0.0,5.117993812416755,0.0,27889.0,0.0,8.683317338436964,0.0,5685.160000000001,0.0,12.922847983320086,0.0,27889.0,0.0,5.1000493379243945,0.0,26905.8409,0.0,2.812472222085047,0.0,62.5681,0.0,6.915028762948635,0.0,1014653.2899999999,0.0,6.6465203765452046,0.0,593054.01,0.0,0.451497005988024,0.0,1.0,0.0,1.018106443943181,0.0,0.047365269461077844,0.0,0.1657897349349747,0.0,0.21685495390209064,0.0,0.45967201121746026,0.0,0.07485356894668918,0.0,0.09790936242046488,0.0,1.018106443943181,0.0,0.1657897349349747,0.0,0.21685495390209064,0.0,0.04822288605742852,0.0,0.16284125881068204,0.0,0.21299831190754448,0.0,0.007852675469075747,0.0,0.010271393325542137,0.0,1.3080119465004545,56.8128224
382,190.34,0.0,125.18,166.61,9.88,1079.0,798.9,100,5.248811946644198,36229.3156,0.0,0.0,11.188386836358493,15670.032400000002,5.115655751940977,27758.892100000005,3.1432467291003423,97.61440000000002,6.983789965258135,1164241.0,6.683235781487996,638241.21,4.605170185988092,10000,0.0,0.6576652306399076,1.142428425664726,0.051907113586214144,0.17640407784986098,0.23825259732131682,0.0,0.0,0.0,0.7513354540543785,0.11601482854494903,0.15669044936788085,0.059300162055098735,0.15441149212233551,0.20854925522593568,0.009156626506024097,0.012367004631368132,1.3506070847415197,0,1,0.0,190.34,0.0,0.0,0.0,125.18,0.0,166.61,0.0,9.88,0.0,1079.0,0.0,798.9,0.0,5.248811946644198,0.0,36229.3156,0.0,0.0,0.0,0.0,0.0,11.188386836358493,0.0,15670.032400000002,0.0,5.115655751940977,0.0,27758.892100000005,0.0,3.1432467291003423,0.0,97.61440000000002,0.0,6.983789965258135,0.0,1164241.0,0.0,6.683235781487996,0.0,638241.21,0.0,0.0,0.0,0.6576652306399076,0.0,1.142428425664726,0.0,0.051907113586214144,0.0,0.17640407784986098,0.0,0.23825259732131682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7513354540543785,0.0,0.11601482854494903,0.0,0.15669044936788085,0.0,0.059300162055098735,0.0,0.15441149212233551,0.0,0.20854925522593568,0.0,0.009156626506024097,0.0,0.012367004631368132,0.0,1.3506070847415197,33.56369168
383,250.0,0.0,95.69,191.84,5.33,948.9,857.2,100,5.521460917862246,62500.0,0.0,0.0,9.782126558167196,9156.5761,5.256661691279204,36802.5856,2.3086792761230392,28.4089,6.855303418979712,900411.21,6.753671263599422,734791.8400000001,4.605170185988092,10000,0.0,0.38276,1.3031693077564637,0.02132,0.2634629571082306,0.2916472235184321,0.0,0.0,0.0,0.49880108423686403,0.10084308146274634,0.11163089127391507,0.027783569641367807,0.20217093476657183,0.22379841343910406,0.005617030245547476,0.006217918805412972,1.1069762015865607,0,1,0.0,250.0,0.0,0.0,0.0,95.69,0.0,191.84,0.0,5.33,0.0,948.9,0.0,857.2,0.0,5.521460917862246,0.0,62500.0,0.0,0.0,0.0,0.0,0.0,9.782126558167196,0.0,9156.5761,0.0,5.256661691279204,0.0,36802.5856,0.0,2.3086792761230392,0.0,28.4089,0.0,6.855303418979712,0.0,900411.21,0.0,6.753671263599422,0.0,734791.8400000001,0.0,0.0,0.0,0.38276,0.0,1.3031693077564637,0.0,0.02132,0.0,0.2634629571082306,0.0,0.2916472235184321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49880108423686403,0.0,0.10084308146274634,0.0,0.11163089127391507,0.0,0.027783569641367807,0.0,0.20217093476657183,0.0,0.22379841343910406,0.0,0.005617030245547476,0.0,0.006217918805412972,0.0,1.1069762015865607,41.1617172
384,194.68,0.0,100.52,170.17,7.48,998.0,901.8,100,5.271357184965254,37900.3024,0.0,0.0,10.025966287595425,10104.2704,5.136797937383345,28957.828899999997,2.734958866235469,55.95040000000001,6.905753276311464,996004.0,6.804392765986984,813243.2399999999,4.605170185988092,10000,0.0,0.5163344976371481,1.1440324381500853,0.038422025888637766,0.19507014028056113,0.21587935240629852,0.0,0.0,0.0,0.590703414232826,0.10072144288577153,0.11146595697493901,0.04395604395604396,0.17051102204408816,0.18870037702373033,0.00749498997995992,0.008294522066977159,1.1066755378132624,0,1,0.0,194.68,0.0,0.0,0.0,100.52,0.0,170.17,0.0,7.48,0.0,998.0,0.0,901.8,0.0,5.271357184965254,0.0,37900.3024,0.0,0.0,0.0,0.0,0.0,10.025966287595425,0.0,10104.2704,0.0,5.136797937383345,0.0,28957.828899999997,0.0,2.734958866235469,0.0,55.95040000000001,0.0,6.905753276311464,0.0,996004.0,0.0,6.804392765986984,0.0,813243.2399999999,0.0,0.0,0.0,0.5163344976371481,0.0,1.1440324381500853,0.0,0.038422025888637766,0.0,0.19507014028056113,0.0,0.21587935240629852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.590703414232826,0.0,0.10072144288577153,0.0,0.11146595697493901,0.0,0.04395604395604396,0.0,0.17051102204408816,0.0,0.18870037702373033,0.0,0.00749498997995992,0.0,0.008294522066977159,0.0,1.1066755378132624,44.27814872
385,251.37,0.0,118.27,192.94,5.75,1043.6,754.3,100,5.5269259572933045,63186.8769,0.0,0.0,10.875201147565042,13987.792899999999,5.262379259742407,37225.8436,2.3979157616563596,33.0625,6.950431553262574,1089100.9599999997,6.625790166859585,568968.4899999999,4.605170185988092,10000,0.0,0.47050165095277874,1.302840261221105,0.02287464693479731,0.24086814871598317,0.3332493702770781,0.0,0.0,0.0,0.6129884938322795,0.11332886163280952,0.15679437889433911,0.02980201098787188,0.18487926408585667,0.2557868222192762,0.005509773859716367,0.007622961686331699,1.3835344027575236,0,1,0.0,251.37,0.0,0.0,0.0,118.27,0.0,192.94,0.0,5.75,0.0,1043.6,0.0,754.3,0.0,5.5269259572933045,0.0,63186.8769,0.0,0.0,0.0,0.0,0.0,10.875201147565042,0.0,13987.792899999999,0.0,5.262379259742407,0.0,37225.8436,0.0,2.3979157616563596,0.0,33.0625,0.0,6.950431553262574,0.0,1089100.9599999997,0.0,6.625790166859585,0.0,568968.4899999999,0.0,0.0,0.0,0.47050165095277874,0.0,1.302840261221105,0.0,0.02287464693479731,0.0,0.24086814871598317,0.0,0.3332493702770781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6129884938322795,0.0,0.11332886163280952,0.0,0.15679437889433911,0.0,0.02980201098787188,0.0,0.18487926408585667,0.0,0.2557868222192762,0.0,0.005509773859716367,0.0,0.007622961686331699,0.0,1.3835344027575236,40.14818748
386,446.0,24.0,79.0,162.0,11.64,967.0,712.0,28,6.100318952020064,198916.0,4.898979485566356,576.0,8.888194417315589,6241.0,5.087596335232384,26244.0,3.411744421846396,135.48960000000002,6.874198495453294,935089.0,6.568077911411976,506944.0,3.332204510175204,784,0.053811659192825115,0.17713004484304934,2.753086419753086,0.02609865470852018,0.4612202688728025,0.6264044943820225,0.14814814814814814,0.02481902792140641,0.033707865168539325,0.4876543209876543,0.08169596690796277,0.11095505617977527,0.07185185185185186,0.16752843846949328,0.22752808988764045,0.012037228541882111,0.016348314606741573,1.3581460674157304,1,0,446.0,0.0,24.0,0.0,79.0,0.0,162.0,0.0,11.64,0.0,967.0,0.0,712.0,0.0,6.100318952020064,0.0,198916.0,0.0,4.898979485566356,0.0,576.0,0.0,8.888194417315589,0.0,6241.0,0.0,5.087596335232384,0.0,26244.0,0.0,3.411744421846396,0.0,135.48960000000002,0.0,6.874198495453294,0.0,935089.0,0.0,6.568077911411976,0.0,506944.0,0.0,0.053811659192825115,0.0,0.17713004484304934,0.0,2.753086419753086,0.0,0.02609865470852018,0.0,0.4612202688728025,0.0,0.6264044943820225,0.0,0.14814814814814814,0.0,0.02481902792140641,0.0,0.033707865168539325,0.0,0.4876543209876543,0.0,0.08169596690796277,0.0,0.11095505617977527,0.0,0.07185185185185186,0.0,0.16752843846949328,0.0,0.22752808988764045,0.0,0.012037228541882111,0.0,0.016348314606741573,0.0,1.3581460674157304,0.0,44.42293868
387,446.0,24.0,79.0,162.0,10.3,967.0,712.0,28,6.100318952020064,198916.0,4.898979485566356,576.0,8.888194417315589,6241.0,5.087596335232384,26244.0,3.2093613071762426,106.09000000000002,6.874198495453294,935089.0,6.568077911411976,506944.0,3.332204510175204,784,0.053811659192825115,0.17713004484304934,2.753086419753086,0.023094170403587445,0.4612202688728025,0.6264044943820225,0.14814814814814814,0.02481902792140641,0.033707865168539325,0.4876543209876543,0.08169596690796277,0.11095505617977527,0.06358024691358025,0.16752843846949328,0.22752808988764045,0.01065149948293692,0.014466292134831462,1.3581460674157304,1,0,446.0,0.0,24.0,0.0,79.0,0.0,162.0,0.0,10.3,0.0,967.0,0.0,712.0,0.0,6.100318952020064,0.0,198916.0,0.0,4.898979485566356,0.0,576.0,0.0,8.888194417315589,0.0,6241.0,0.0,5.087596335232384,0.0,26244.0,0.0,3.2093613071762426,0.0,106.09000000000002,0.0,6.874198495453294,0.0,935089.0,0.0,6.568077911411976,0.0,506944.0,0.0,0.053811659192825115,0.0,0.17713004484304934,0.0,2.753086419753086,0.0,0.023094170403587445,0.0,0.4612202688728025,0.0,0.6264044943820225,0.0,0.14814814814814814,0.0,0.02481902792140641,0.0,0.033707865168539325,0.0,0.4876543209876543,0.0,0.08169596690796277,0.0,0.11095505617977527,0.0,0.06358024691358025,0.0,0.16752843846949328,0.0,0.22752808988764045,0.0,0.01065149948293692,0.0,0.014466292134831462,0.0,1.3581460674157304,0.0,53.38612668
388,446.0,24.0,79.0,162.0,11.61,967.0,712.0,3,6.100318952020064,198916.0,4.898979485566356,576.0,8.888194417315589,6241.0,5.087596335232384,26244.0,3.407345007480164,134.79209999999998,6.874198495453294,935089.0,6.568077911411976,506944.0,1.0986122886681098,9,0.053811659192825115,0.17713004484304934,2.753086419753086,0.026031390134529146,0.4612202688728025,0.6264044943820225,0.14814814814814814,0.02481902792140641,0.033707865168539325,0.4876543209876543,0.08169596690796277,0.11095505617977527,0.07166666666666666,0.16752843846949328,0.22752808988764045,0.012006204756980351,0.0163061797752809,1.3581460674157304,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.36322404
389,446.0,24.0,79.0,162.0,11.64,967.0,712.0,3,6.100318952020064,198916.0,4.898979485566356,576.0,8.888194417315589,6241.0,5.087596335232384,26244.0,3.411744421846396,135.48960000000002,6.874198495453294,935089.0,6.568077911411976,506944.0,1.0986122886681098,9,0.053811659192825115,0.17713004484304934,2.753086419753086,0.02609865470852018,0.4612202688728025,0.6264044943820225,0.14814814814814814,0.02481902792140641,0.033707865168539325,0.4876543209876543,0.08169596690796277,0.11095505617977527,0.07185185185185186,0.16752843846949328,0.22752808988764045,0.012037228541882111,0.016348314606741573,1.3581460674157304,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.021084039999998
390,446.0,24.0,79.0,162.0,11.64,967.0,712.0,3,6.100318952020064,198916.0,4.898979485566356,576.0,8.888194417315589,6241.0,5.087596335232384,26244.0,3.411744421846396,135.48960000000002,6.874198495453294,935089.0,6.568077911411976,506944.0,1.0986122886681098,9,0.053811659192825115,0.17713004484304934,2.753086419753086,0.02609865470852018,0.4612202688728025,0.6264044943820225,0.14814814814814814,0.02481902792140641,0.033707865168539325,0.4876543209876543,0.08169596690796277,0.11095505617977527,0.07185185185185186,0.16752843846949328,0.22752808988764045,0.012037228541882111,0.016348314606741573,1.3581460674157304,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.34565736
391,446.0,24.0,79.0,162.0,11.64,967.0,712.0,7,6.100318952020064,198916.0,4.898979485566356,576.0,8.888194417315589,6241.0,5.087596335232384,26244.0,3.411744421846396,135.48960000000002,6.874198495453294,935089.0,6.568077911411976,506944.0,1.9459101490553132,49,0.053811659192825115,0.17713004484304934,2.753086419753086,0.02609865470852018,0.4612202688728025,0.6264044943820225,0.14814814814814814,0.02481902792140641,0.033707865168539325,0.4876543209876543,0.08169596690796277,0.11095505617977527,0.07185185185185186,0.16752843846949328,0.22752808988764045,0.012037228541882111,0.016348314606741573,1.3581460674157304,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.01770664
392,446.0,24.0,79.0,162.0,11.64,967.0,712.0,7,6.100318952020064,198916.0,4.898979485566356,576.0,8.888194417315589,6241.0,5.087596335232384,26244.0,3.411744421846396,135.48960000000002,6.874198495453294,935089.0,6.568077911411976,506944.0,1.9459101490553132,49,0.053811659192825115,0.17713004484304934,2.753086419753086,0.02609865470852018,0.4612202688728025,0.6264044943820225,0.14814814814814814,0.02481902792140641,0.033707865168539325,0.4876543209876543,0.08169596690796277,0.11095505617977527,0.07185185185185186,0.16752843846949328,0.22752808988764045,0.012037228541882111,0.016348314606741573,1.3581460674157304,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.300132
393,446.0,24.0,79.0,162.0,11.61,967.0,712.0,56,6.100318952020064,198916.0,4.898979485566356,576.0,8.888194417315589,6241.0,5.087596335232384,26244.0,3.407345007480164,134.79209999999998,6.874198495453294,935089.0,6.568077911411976,506944.0,4.02535169073515,3136,0.053811659192825115,0.17713004484304934,2.753086419753086,0.026031390134529146,0.4612202688728025,0.6264044943820225,0.14814814814814814,0.02481902792140641,0.033707865168539325,0.4876543209876543,0.08169596690796277,0.11095505617977527,0.07166666666666666,0.16752843846949328,0.22752808988764045,0.012006204756980351,0.0163061797752809,1.3581460674157304,0,1,0.0,446.0,0.0,24.0,0.0,79.0,0.0,162.0,0.0,11.61,0.0,967.0,0.0,712.0,0.0,6.100318952020064,0.0,198916.0,0.0,4.898979485566356,0.0,576.0,0.0,8.888194417315589,0.0,6241.0,0.0,5.087596335232384,0.0,26244.0,0.0,3.407345007480164,0.0,134.79209999999998,0.0,6.874198495453294,0.0,935089.0,0.0,6.568077911411976,0.0,506944.0,0.0,0.053811659192825115,0.0,0.17713004484304934,0.0,2.753086419753086,0.0,0.026031390134529146,0.0,0.4612202688728025,0.0,0.6264044943820225,0.0,0.14814814814814814,0.0,0.02481902792140641,0.0,0.033707865168539325,0.0,0.4876543209876543,0.0,0.08169596690796277,0.0,0.11095505617977527,0.0,0.07166666666666666,0.0,0.16752843846949328,0.0,0.22752808988764045,0.0,0.012006204756980351,0.0,0.0163061797752809,0.0,1.3581460674157304,61.06688932
394,446.0,24.0,79.0,162.0,11.64,967.0,712.0,56,6.100318952020064,198916.0,4.898979485566356,576.0,8.888194417315589,6241.0,5.087596335232384,26244.0,3.411744421846396,135.48960000000002,6.874198495453294,935089.0,6.568077911411976,506944.0,4.02535169073515,3136,0.053811659192825115,0.17713004484304934,2.753086419753086,0.02609865470852018,0.4612202688728025,0.6264044943820225,0.14814814814814814,0.02481902792140641,0.033707865168539325,0.4876543209876543,0.08169596690796277,0.11095505617977527,0.07185185185185186,0.16752843846949328,0.22752808988764045,0.012037228541882111,0.016348314606741573,1.3581460674157304,0,1,0.0,446.0,0.0,24.0,0.0,79.0,0.0,162.0,0.0,11.64,0.0,967.0,0.0,712.0,0.0,6.100318952020064,0.0,198916.0,0.0,4.898979485566356,0.0,576.0,0.0,8.888194417315589,0.0,6241.0,0.0,5.087596335232384,0.0,26244.0,0.0,3.411744421846396,0.0,135.48960000000002,0.0,6.874198495453294,0.0,935089.0,0.0,6.568077911411976,0.0,506944.0,0.0,0.053811659192825115,0.0,0.17713004484304934,0.0,2.753086419753086,0.0,0.02609865470852018,0.0,0.4612202688728025,0.0,0.6264044943820225,0.0,0.14814814814814814,0.0,0.02481902792140641,0.0,0.033707865168539325,0.0,0.4876543209876543,0.0,0.08169596690796277,0.0,0.11095505617977527,0.0,0.07185185185185186,0.0,0.16752843846949328,0.0,0.22752808988764045,0.0,0.012037228541882111,0.0,0.016348314606741573,0.0,1.3581460674157304,55.25460664
395,446.0,24.0,79.0,162.0,10.3,967.0,712.0,56,6.100318952020064,198916.0,4.898979485566356,576.0,8.888194417315589,6241.0,5.087596335232384,26244.0,3.2093613071762426,106.09000000000002,6.874198495453294,935089.0,6.568077911411976,506944.0,4.02535169073515,3136,0.053811659192825115,0.17713004484304934,2.753086419753086,0.023094170403587445,0.4612202688728025,0.6264044943820225,0.14814814814814814,0.02481902792140641,0.033707865168539325,0.4876543209876543,0.08169596690796277,0.11095505617977527,0.06358024691358025,0.16752843846949328,0.22752808988764045,0.01065149948293692,0.014466292134831462,1.3581460674157304,0,1,0.0,446.0,0.0,24.0,0.0,79.0,0.0,162.0,0.0,10.3,0.0,967.0,0.0,712.0,0.0,6.100318952020064,0.0,198916.0,0.0,4.898979485566356,0.0,576.0,0.0,8.888194417315589,0.0,6241.0,0.0,5.087596335232384,0.0,26244.0,0.0,3.2093613071762426,0.0,106.09000000000002,0.0,6.874198495453294,0.0,935089.0,0.0,6.568077911411976,0.0,506944.0,0.0,0.053811659192825115,0.0,0.17713004484304934,0.0,2.753086419753086,0.0,0.023094170403587445,0.0,0.4612202688728025,0.0,0.6264044943820225,0.0,0.14814814814814814,0.0,0.02481902792140641,0.0,0.033707865168539325,0.0,0.4876543209876543,0.0,0.08169596690796277,0.0,0.11095505617977527,0.0,0.06358024691358025,0.0,0.16752843846949328,0.0,0.22752808988764045,0.0,0.01065149948293692,0.0,0.014466292134831462,0.0,1.3581460674157304,54.765078679999995
396,387.0,20.0,94.0,157.0,14.32,938.0,845.0,28,5.958424693029782,149769.0,4.47213595499958,400.0,9.695359714832659,8836.0,5.056245805348308,24649.0,3.7841775856849003,205.0624,6.843749949006225,879844.0,6.739336627357174,714025.0,3.332204510175204,784,0.05167958656330749,0.24289405684754523,2.464968152866242,0.037002583979328166,0.4125799573560768,0.45798816568047335,0.12738853503184713,0.021321961620469083,0.023668639053254437,0.5987261146496815,0.10021321961620469,0.11124260355029586,0.09121019108280255,0.1673773987206823,0.18579881656804734,0.015266524520255864,0.01694674556213018,1.1100591715976331,1,0,387.0,0.0,20.0,0.0,94.0,0.0,157.0,0.0,14.32,0.0,938.0,0.0,845.0,0.0,5.958424693029782,0.0,149769.0,0.0,4.47213595499958,0.0,400.0,0.0,9.695359714832659,0.0,8836.0,0.0,5.056245805348308,0.0,24649.0,0.0,3.7841775856849003,0.0,205.0624,0.0,6.843749949006225,0.0,879844.0,0.0,6.739336627357174,0.0,714025.0,0.0,0.05167958656330749,0.0,0.24289405684754523,0.0,2.464968152866242,0.0,0.037002583979328166,0.0,0.4125799573560768,0.0,0.45798816568047335,0.0,0.12738853503184713,0.0,0.021321961620469083,0.0,0.023668639053254437,0.0,0.5987261146496815,0.0,0.10021321961620469,0.0,0.11124260355029586,0.0,0.09121019108280255,0.0,0.1673773987206823,0.0,0.18579881656804734,0.0,0.015266524520255864,0.0,0.01694674556213018,0.0,1.1100591715976331,0.0,50.23522136
