,Cement,Slag,Fly Ash,Water,Superplasticizer,Coarse Aggregate,Fine Aggregate,Slag/Cement,Fly Ash/Cement,Cement/Water,Superplasticizer/Cement,Cement/Coarse Aggregate,Cement/Fine Aggregate,Slag/Water,Slag/Coarse Aggregate,Slag/Fine Aggregate,Fly Ash/Water,Fly Ash/Coarse Aggregate,Fly Ash/Fine Aggregate,Superplasticizer/Water,Water/Coarse Aggregate,Water/Fine Aggregate,Superplasticizer/Coarse Aggregate,Superplasticizer/Fine Aggregate,Coarse Aggregate/Fine Aggregate,Age = 28 Days,Age > 28 Days,Strength
234,213.76,98.06,24.52,181.74,6.65,1066.0,785.52,0.45873877245508987,0.11470808383233533,1.176185759876747,0.031109655688622756,0.20052532833020636,0.27212547102556267,0.5395620116650159,0.09198874296435272,0.12483450453202974,0.1349180147463409,0.02300187617260788,0.031214991343313982,0.03659073401562672,0.1704878048780488,0.23136266422242593,0.006238273921200751,0.008465729707709544,1.3570628373561462,0,0,13.18278112
235,213.76,98.06,24.52,181.74,6.65,1066.0,785.52,0.45873877245508987,0.11470808383233533,1.176185759876747,0.031109655688622756,0.20052532833020636,0.27212547102556267,0.5395620116650159,0.09198874296435272,0.12483450453202974,0.1349180147463409,0.02300187617260788,0.031214991343313982,0.03659073401562672,0.1704878048780488,0.23136266422242593,0.006238273921200751,0.008465729707709544,1.3570628373561462,0,0,17.83674412
236,213.76,98.06,24.52,181.74,6.65,1066.0,785.52,0.45873877245508987,0.11470808383233533,1.176185759876747,0.031109655688622756,0.20052532833020636,0.27212547102556267,0.5395620116650159,0.09198874296435272,0.12483450453202974,0.1349180147463409,0.02300187617260788,0.031214991343313982,0.03659073401562672,0.1704878048780488,0.23136266422242593,0.006238273921200751,0.008465729707709544,1.3570628373561462,1,0,40.2309246
237,213.76,98.06,24.52,181.74,6.65,1066.0,785.52,0.45873877245508987,0.11470808383233533,1.176185759876747,0.031109655688622756,0.20052532833020636,0.27212547102556267,0.5395620116650159,0.09198874296435272,0.12483450453202974,0.1349180147463409,0.02300187617260788,0.031214991343313982,0.03659073401562672,0.1704878048780488,0.23136266422242593,0.006238273921200751,0.008465729707709544,1.3570628373561462,0,1,47.13257936
238,213.76,98.06,24.52,181.74,6.65,1066.0,785.52,0.45873877245508987,0.11470808383233533,1.176185759876747,0.031109655688622756,0.20052532833020636,0.27212547102556267,0.5395620116650159,0.09198874296435272,0.12483450453202974,0.1349180147463409,0.02300187617260788,0.031214991343313982,0.03659073401562672,0.1704878048780488,0.23136266422242593,0.006238273921200751,0.008465729707709544,1.3570628373561462,0,1,49.973220479999995
239,229.68,0.0,118.16,195.23,6.13,1028.1,757.63,0.0,0.5144548937652386,1.1764585360856428,0.026689306861720653,0.2234023927633499,0.3031558940379869,0.0,0.0,0.0,0.6052348512011474,0.11493045423596927,0.15596003326161847,0.03139886287968038,0.1898939791849042,0.2576851497432784,0.005962455014103687,0.008091020682919102,1.3569948391695152,0,0,13.35515012
240,229.68,0.0,118.16,195.23,6.13,1028.1,757.63,0.0,0.5144548937652386,1.1764585360856428,0.026689306861720653,0.2234023927633499,0.3031558940379869,0.0,0.0,0.0,0.6052348512011474,0.11493045423596927,0.15596003326161847,0.03139886287968038,0.1898939791849042,0.2576851497432784,0.005962455014103687,0.008091020682919102,1.3569948391695152,0,0,22.31833812
241,229.68,0.0,118.16,195.23,6.13,1028.1,757.63,0.0,0.5144548937652386,1.1764585360856428,0.026689306861720653,0.2234023927633499,0.3031558940379869,0.0,0.0,0.0,0.6052348512011474,0.11493045423596927,0.15596003326161847,0.03139886287968038,0.1898939791849042,0.2576851497432784,0.005962455014103687,0.008091020682919102,1.3569948391695152,1,0,24.53845084
242,229.68,0.0,118.16,195.23,6.13,1028.1,757.63,0.0,0.5144548937652386,1.1764585360856428,0.026689306861720653,0.2234023927633499,0.3031558940379869,0.0,0.0,0.0,0.6052348512011474,0.11493045423596927,0.15596003326161847,0.03139886287968038,0.1898939791849042,0.2576851497432784,0.005962455014103687,0.008091020682919102,1.3569948391695152,0,1,31.35047372
243,229.68,0.0,118.16,195.23,6.13,1028.1,757.63,0.0,0.5144548937652386,1.1764585360856428,0.026689306861720653,0.2234023927633499,0.3031558940379869,0.0,0.0,0.0,0.6052348512011474,0.11493045423596927,0.15596003326161847,0.03139886287968038,0.1898939791849042,0.2576851497432784,0.005962455014103687,0.008091020682919102,1.3569948391695152,0,1,40.85834776
244,238.05,0.0,94.11,186.66,7.0,949.91,847.01,0.0,0.39533711405166977,1.2753134040501448,0.029405587061541692,0.2506026886757693,0.2810474492627006,0.0,0.0,0.0,0.5041787206685953,0.09907254371466771,0.11110848750309914,0.03750133933354763,0.19650282658357107,0.22037520218179243,0.007369119179711762,0.008264365237718563,1.1214861689944629,0,0,19.93275116
245,238.05,0.0,94.11,186.66,7.0,949.91,847.01,0.0,0.39533711405166977,1.2753134040501448,0.029405587061541692,0.2506026886757693,0.2810474492627006,0.0,0.0,0.0,0.5041787206685953,0.09907254371466771,0.11110848750309914,0.03750133933354763,0.19650282658357107,0.22037520218179243,0.007369119179711762,0.008264365237718563,1.1214861689944629,0,0,25.68987576
246,238.05,0.0,94.11,186.66,7.0,949.91,847.01,0.0,0.39533711405166977,1.2753134040501448,0.029405587061541692,0.2506026886757693,0.2810474492627006,0.0,0.0,0.0,0.5041787206685953,0.09907254371466771,0.11110848750309914,0.03750133933354763,0.19650282658357107,0.22037520218179243,0.007369119179711762,0.008264365237718563,1.1214861689944629,1,0,30.2335226
247,238.05,0.0,94.11,186.66,7.0,949.91,847.01,0.0,0.39533711405166977,1.2753134040501448,0.029405587061541692,0.2506026886757693,0.2810474492627006,0.0,0.0,0.0,0.5041787206685953,0.09907254371466771,0.11110848750309914,0.03750133933354763,0.19650282658357107,0.22037520218179243,0.007369119179711762,0.008264365237718563,1.1214861689944629,0,1,39.58971192
248,238.05,0.0,94.11,186.66,7.0,949.91,847.01,0.0,0.39533711405166977,1.2753134040501448,0.029405587061541692,0.2506026886757693,0.2810474492627006,0.0,0.0,0.0,0.5041787206685953,0.09907254371466771,0.11110848750309914,0.03750133933354763,0.19650282658357107,0.22037520218179243,0.007369119179711762,0.008264365237718563,1.1214861689944629,0,1,44.298833
249,250.0,0.0,95.69,187.42,5.53,956.86,861.17,0.0,0.38276,1.3339024650517555,0.02212,0.2612712413519219,0.29030272768442933,0.0,0.0,0.0,0.5105645075232099,0.10000418033986162,0.11111627204849217,0.029505922526944832,0.19586982421670882,0.21763414889046298,0.005779319858704513,0.0064214963363795775,1.1111162720484922,0,0,13.817099039999999
250,250.0,0.0,95.69,187.42,5.53,956.86,861.17,0.0,0.38276,1.3339024650517555,0.02212,0.2612712413519219,0.29030272768442933,0.0,0.0,0.0,0.5105645075232099,0.10000418033986162,0.11111627204849217,0.029505922526944832,0.19586982421670882,0.21763414889046298,0.005779319858704513,0.0064214963363795775,1.1111162720484922,0,0,24.91766264
251,250.0,0.0,95.69,187.42,5.53,956.86,861.17,0.0,0.38276,1.3339024650517555,0.02212,0.2612712413519219,0.29030272768442933,0.0,0.0,0.0,0.5105645075232099,0.10000418033986162,0.11111627204849217,0.029505922526944832,0.19586982421670882,0.21763414889046298,0.005779319858704513,0.0064214963363795775,1.1111162720484922,1,0,29.21999288
252,250.0,0.0,95.69,187.42,5.53,956.86,861.17,0.0,0.38276,1.3339024650517555,0.02212,0.2612712413519219,0.29030272768442933,0.0,0.0,0.0,0.5105645075232099,0.10000418033986162,0.11111627204849217,0.029505922526944832,0.19586982421670882,0.21763414889046298,0.005779319858704513,0.0064214963363795775,1.1111162720484922,0,1,38.32797084
253,250.0,0.0,95.69,187.42,5.53,956.86,861.17,0.0,0.38276,1.3339024650517555,0.02212,0.2612712413519219,0.29030272768442933,0.0,0.0,0.0,0.5105645075232099,0.10000418033986162,0.11111627204849217,0.029505922526944832,0.19586982421670882,0.21763414889046298,0.005779319858704513,0.0064214963363795775,1.1111162720484922,0,1,42.347615919999996
254,212.52,0.0,100.37,159.32,8.71,1007.8,903.59,0.0,0.4722849614153962,1.3339191564147628,0.04098437794089968,0.21087517364556463,0.23519516594915835,0.0,0.0,0.0,0.6299899573186041,0.09959317324866046,0.11107913987538597,0.05466984684910872,0.158086922008335,0.17631890569838088,0.008642587815042669,0.009639327571132925,1.1153288549010059,0,0,13.54130864
255,212.52,0.0,100.37,159.32,8.71,1007.8,903.59,0.0,0.4722849614153962,1.3339191564147628,0.04098437794089968,0.21087517364556463,0.23519516594915835,0.0,0.0,0.0,0.6299899573186041,0.09959317324866046,0.11107913987538597,0.05466984684910872,0.158086922008335,0.17631890569838088,0.008642587815042669,0.009639327571132925,1.1153288549010059,0,0,26.310404159999997
256,212.52,0.0,100.37,159.32,8.71,1007.8,903.59,0.0,0.4722849614153962,1.3339191564147628,0.04098437794089968,0.21087517364556463,0.23519516594915835,0.0,0.0,0.0,0.6299899573186041,0.09959317324866046,0.11107913987538597,0.05466984684910872,0.158086922008335,0.17631890569838088,0.008642587815042669,0.009639327571132925,1.1153288549010059,1,0,31.640053639999998
257,212.52,0.0,100.37,159.32,8.71,1007.8,903.59,0.0,0.4722849614153962,1.3339191564147628,0.04098437794089968,0.21087517364556463,0.23519516594915835,0.0,0.0,0.0,0.6299899573186041,0.09959317324866046,0.11107913987538597,0.05466984684910872,0.158086922008335,0.17631890569838088,0.008642587815042669,0.009639327571132925,1.1153288549010059,0,1,42.54756396
258,212.52,0.0,100.37,159.32,8.71,1007.8,903.59,0.0,0.4722849614153962,1.3339191564147628,0.04098437794089968,0.21087517364556463,0.23519516594915835,0.0,0.0,0.0,0.6299899573186041,0.09959317324866046,0.11107913987538597,0.05466984684910872,0.158086922008335,0.17631890569838088,0.008642587815042669,0.009639327571132925,1.1153288549010059,0,1,42.919881
259,212.57,0.0,100.39,159.35,10.37,1003.8,903.79,0.0,0.4722679587900456,1.333981801066834,0.04878392999952957,0.21176529189081492,0.23519844211597826,0.0,0.0,0.0,0.6299968622529024,0.10000996214385337,0.11107668816871176,0.06507687480389081,0.15874676230324766,0.1763130815786853,0.01033074317593146,0.01147390433618429,1.1106562365151196,0,0,13.33446584
260,212.57,0.0,100.39,159.35,10.37,1003.8,903.79,0.0,0.4722679587900456,1.333981801066834,0.04878392999952957,0.21176529189081492,0.23519844211597826,0.0,0.0,0.0,0.6299968622529024,0.10000996214385337,0.11107668816871176,0.06507687480389081,0.15874676230324766,0.1763130815786853,0.01033074317593146,0.01147390433618429,1.1106562365151196,0,0,25.3727168
261,212.57,0.0,100.39,159.35,10.37,1003.8,903.79,0.0,0.4722679587900456,1.333981801066834,0.04878392999952957,0.21176529189081492,0.23519844211597826,0.0,0.0,0.0,0.6299968622529024,0.10000996214385337,0.11107668816871176,0.06507687480389081,0.15874676230324766,0.1763130815786853,0.01033074317593146,0.01147390433618429,1.1106562365151196,1,0,37.404073
262,212.57,0.0,100.39,159.35,10.37,1003.8,903.79,0.0,0.4722679587900456,1.333981801066834,0.04878392999952957,0.21176529189081492,0.23519844211597826,0.0,0.0,0.0,0.6299968622529024,0.10000996214385337,0.11107668816871176,0.06507687480389081,0.15874676230324766,0.1763130815786853,0.01033074317593146,0.01147390433618429,1.1106562365151196,0,1,44.395359639999995
263,212.57,0.0,100.39,159.35,10.37,1003.8,903.79,0.0,0.4722679587900456,1.333981801066834,0.04878392999952957,0.21176529189081492,0.23519844211597826,0.0,0.0,0.0,0.6299968622529024,0.10000996214385337,0.11107668816871176,0.06507687480389081,0.15874676230324766,0.1763130815786853,0.01033074317593146,0.01147390433618429,1.1106562365151196,0,1,47.739318239999996
264,212.0,0.0,124.78,159.0,7.84,1085.4,799.54,0.0,0.5885849056603774,1.3333333333333333,0.0369811320754717,0.19531969780725997,0.265152462666033,0.0,0.0,0.0,0.7847798742138364,0.11496222590749954,0.15606473722390377,0.04930817610062893,0.146489773355445,0.19886434699952474,0.007223143541551501,0.009805638241989144,1.3575305800835482,0,0,19.519065559999998
265,212.0,0.0,124.78,159.0,7.84,1085.4,799.54,0.0,0.5885849056603774,1.3333333333333333,0.0369811320754717,0.19531969780725997,0.265152462666033,0.0,0.0,0.0,0.7847798742138364,0.11496222590749954,0.15606473722390377,0.04930817610062893,0.146489773355445,0.19886434699952474,0.007223143541551501,0.009805638241989144,1.3575305800835482,0,0,31.35047372
266,212.0,0.0,124.78,159.0,7.84,1085.4,799.54,0.0,0.5885849056603774,1.3333333333333333,0.0369811320754717,0.19531969780725997,0.265152462666033,0.0,0.0,0.0,0.7847798742138364,0.11496222590749954,0.15606473722390377,0.04930817610062893,0.146489773355445,0.19886434699952474,0.007223143541551501,0.009805638241989144,1.3575305800835482,1,0,38.500339839999995
267,212.0,0.0,124.78,159.0,7.84,1085.4,799.54,0.0,0.5885849056603774,1.3333333333333333,0.0369811320754717,0.19531969780725997,0.265152462666033,0.0,0.0,0.0,0.7847798742138364,0.11496222590749954,0.15606473722390377,0.04930817610062893,0.146489773355445,0.19886434699952474,0.007223143541551501,0.009805638241989144,1.3575305800835482,0,1,45.08483564
268,212.0,0.0,124.78,159.0,7.84,1085.4,799.54,0.0,0.5885849056603774,1.3333333333333333,0.0369811320754717,0.19531969780725997,0.265152462666033,0.0,0.0,0.0,0.7847798742138364,0.11496222590749954,0.15606473722390377,0.04930817610062893,0.146489773355445,0.19886434699952474,0.007223143541551501,0.009805638241989144,1.3575305800835482,0,1,47.8151606
269,231.75,0.0,121.62,173.96,6.72,1056.4,778.45,0.0,0.524789644012945,1.3322028052425845,0.028996763754045307,0.21937712987504732,0.2977069818228531,0.0,0.0,0.0,0.6991262359163026,0.11512684589170769,0.15623354101098336,0.03862957001609565,0.16467247254827716,0.22346971546020938,0.006361226808027262,0.00863253901984713,1.3570556875843023,0,0,15.43736764
270,231.75,0.0,121.62,173.96,6.72,1056.4,778.45,0.0,0.524789644012945,1.3322028052425845,0.028996763754045307,0.21937712987504732,0.2977069818228531,0.0,0.0,0.0,0.6991262359163026,0.11512684589170769,0.15623354101098336,0.03862957001609565,0.16467247254827716,0.22346971546020938,0.006361226808027262,0.00863253901984713,1.3570556875843023,0,0,26.77235308
271,231.75,0.0,121.62,173.96,6.72,1056.4,778.45,0.0,0.524789644012945,1.3322028052425845,0.028996763754045307,0.21937712987504732,0.2977069818228531,0.0,0.0,0.0,0.6991262359163026,0.11512684589170769,0.15623354101098336,0.03862957001609565,0.16467247254827716,0.22346971546020938,0.006361226808027262,0.00863253901984713,1.3570556875843023,1,0,33.72916592
272,231.75,0.0,121.62,173.96,6.72,1056.4,778.45,0.0,0.524789644012945,1.3322028052425845,0.028996763754045307,0.21937712987504732,0.2977069818228531,0.0,0.0,0.0,0.6991262359163026,0.11512684589170769,0.15623354101098336,0.03862957001609565,0.16467247254827716,0.22346971546020938,0.006361226808027262,0.00863253901984713,1.3570556875843023,0,1,42.69924868
273,231.75,0.0,121.62,173.96,6.72,1056.4,778.45,0.0,0.524789644012945,1.3322028052425845,0.028996763754045307,0.21937712987504732,0.2977069818228531,0.0,0.0,0.0,0.6991262359163026,0.11512684589170769,0.15623354101098336,0.03862957001609565,0.16467247254827716,0.22346971546020938,0.006361226808027262,0.00863253901984713,1.3570556875843023,0,1,45.83636448
274,251.37,0.0,118.27,188.45,5.75,1028.4,757.73,0.0,0.47050165095277874,1.3338816662244628,0.02287464693479731,0.24442823803967326,0.3317408575614005,0.0,0.0,0.0,0.6275935261342531,0.11500388953714506,0.15608462117112956,0.030512072167683736,0.183245818747569,0.24870336399509058,0.0055912096460521196,0.007588454990563921,1.3572116717036413,0,0,17.22311048
275,251.37,0.0,118.27,188.45,5.75,1028.4,757.73,0.0,0.47050165095277874,1.3338816662244628,0.02287464693479731,0.24442823803967326,0.3317408575614005,0.0,0.0,0.0,0.6275935261342531,0.11500388953714506,0.15608462117112956,0.030512072167683736,0.183245818747569,0.24870336399509058,0.0055912096460521196,0.007588454990563921,1.3572116717036413,0,0,29.93015316
276,251.37,0.0,118.27,188.45,5.75,1028.4,757.73,0.0,0.47050165095277874,1.3338816662244628,0.02287464693479731,0.24442823803967326,0.3317408575614005,0.0,0.0,0.0,0.6275935261342531,0.11500388953714506,0.15608462117112956,0.030512072167683736,0.183245818747569,0.24870336399509058,0.0055912096460521196,0.007588454990563921,1.3572116717036413,1,0,29.654362759999998
277,251.37,0.0,118.27,188.45,5.75,1028.4,757.73,0.0,0.47050165095277874,1.3338816662244628,0.02287464693479731,0.24442823803967326,0.3317408575614005,0.0,0.0,0.0,0.6275935261342531,0.11500388953714506,0.15608462117112956,0.030512072167683736,0.183245818747569,0.24870336399509058,0.0055912096460521196,0.007588454990563921,1.3572116717036413,0,1,36.96970312
278,251.37,0.0,118.27,188.45,5.75,1028.4,757.73,0.0,0.47050165095277874,1.3338816662244628,0.02287464693479731,0.24442823803967326,0.3317408575614005,0.0,0.0,0.0,0.6275935261342531,0.11500388953714506,0.15608462117112956,0.030512072167683736,0.183245818747569,0.24870336399509058,0.0055912096460521196,0.007588454990563921,1.3572116717036413,0,1,43.58177796
279,251.37,0.0,118.27,188.45,6.35,1028.4,757.73,0.0,0.47050165095277874,1.3338816662244628,0.025261566614950073,0.24442823803967326,0.3317408575614005,0.0,0.0,0.0,0.6275935261342531,0.11500388953714506,0.15608462117112956,0.033695940567789864,0.183245818747569,0.24870336399509058,0.00617464021781408,0.008380293772187982,1.3572116717036413,0,0,13.12072828
280,251.37,0.0,118.27,188.45,6.35,1028.4,757.73,0.0,0.47050165095277874,1.3338816662244628,0.025261566614950073,0.24442823803967326,0.3317408575614005,0.0,0.0,0.0,0.6275935261342531,0.11500388953714506,0.15608462117112956,0.033695940567789864,0.183245818747569,0.24870336399509058,0.00617464021781408,0.008380293772187982,1.3572116717036413,0,0,24.42813468
281,251.37,0.0,118.27,188.45,6.35,1028.4,757.73,0.0,0.47050165095277874,1.3338816662244628,0.025261566614950073,0.24442823803967326,0.3317408575614005,0.0,0.0,0.0,0.6275935261342531,0.11500388953714506,0.15608462117112956,0.033695940567789864,0.183245818747569,0.24870336399509058,0.00617464021781408,0.008380293772187982,1.3572116717036413,1,0,32.66047812
282,251.37,0.0,118.27,188.45,6.35,1028.4,757.73,0.0,0.47050165095277874,1.3338816662244628,0.025261566614950073,0.24442823803967326,0.3317408575614005,0.0,0.0,0.0,0.6275935261342531,0.11500388953714506,0.15608462117112956,0.033695940567789864,0.183245818747569,0.24870336399509058,0.00617464021781408,0.008380293772187982,1.3572116717036413,0,1,36.63875464
283,251.37,0.0,118.27,188.45,6.35,1028.4,757.73,0.0,0.47050165095277874,1.3338816662244628,0.025261566614950073,0.24442823803967326,0.3317408575614005,0.0,0.0,0.0,0.6275935261342531,0.11500388953714506,0.15608462117112956,0.033695940567789864,0.183245818747569,0.24870336399509058,0.00617464021781408,0.008380293772187982,1.3572116717036413,0,1,44.209201119999996
284,181.38,0.0,167.01,169.59,7.56,1055.6,777.8,0.0,0.9207740654978498,1.0695206085264461,0.04168044988422097,0.17182644941265632,0.2331961943944459,0.0,0.0,0.0,0.98478683884663,0.1582133383857522,0.21472100797120083,0.044578100123828054,0.1606574460022736,0.21803805605554127,0.007161803713527852,0.009719722293648753,1.3571612239650295,0,0,13.62404576
285,181.38,0.0,167.01,169.59,7.56,1055.6,777.8,0.0,0.9207740654978498,1.0695206085264461,0.04168044988422097,0.17182644941265632,0.2331961943944459,0.0,0.0,0.0,0.98478683884663,0.1582133383857522,0.21472100797120083,0.044578100123828054,0.1606574460022736,0.21803805605554127,0.007161803713527852,0.009719722293648753,1.3571612239650295,0,0,21.601283079999998
286,181.38,0.0,167.01,169.59,7.56,1055.6,777.8,0.0,0.9207740654978498,1.0695206085264461,0.04168044988422097,0.17182644941265632,0.2331961943944459,0.0,0.0,0.0,0.98478683884663,0.1582133383857522,0.21472100797120083,0.044578100123828054,0.1606574460022736,0.21803805605554127,0.007161803713527852,0.009719722293648753,1.3571612239650295,1,0,27.77209328
287,181.38,0.0,167.01,169.59,7.56,1055.6,777.8,0.0,0.9207740654978498,1.0695206085264461,0.04168044988422097,0.17182644941265632,0.2331961943944459,0.0,0.0,0.0,0.98478683884663,0.1582133383857522,0.21472100797120083,0.044578100123828054,0.1606574460022736,0.21803805605554127,0.007161803713527852,0.009719722293648753,1.3571612239650295,0,1,35.570066839999996
288,181.38,0.0,167.01,169.59,7.56,1055.6,777.8,0.0,0.9207740654978498,1.0695206085264461,0.04168044988422097,0.17182644941265632,0.2331961943944459,0.0,0.0,0.0,0.98478683884663,0.1582133383857522,0.21472100797120083,0.044578100123828054,0.1606574460022736,0.21803805605554127,0.007161803713527852,0.009719722293648753,1.3571612239650295,0,1,45.3675208
289,182.04,45.21,121.97,170.21,8.19,1059.4,780.65,0.24835201054713252,0.670017578554164,1.0695023794136653,0.044990112063282794,0.17183311308287708,0.2331902901428297,0.26561306621232594,0.042675099112705304,0.05791327739704093,0.7165853945126608,0.11513120634321312,0.15624159354384168,0.0481170319017684,0.16066641495185954,0.21803625184141423,0.007730791013781385,0.010491257285595338,1.3570742330109526,0,0,7.3153403599999995
290,182.04,45.21,121.97,170.21,8.19,1059.4,780.65,0.24835201054713252,0.670017578554164,1.0695023794136653,0.044990112063282794,0.17183311308287708,0.2331902901428297,0.26561306621232594,0.042675099112705304,0.05791327739704093,0.7165853945126608,0.11513120634321312,0.15624159354384168,0.0481170319017684,0.16066641495185954,0.21803625184141423,0.007730791013781385,0.010491257285595338,1.3570742330109526,0,0,21.504756439999998
291,182.04,45.21,121.97,170.21,8.19,1059.4,780.65,0.24835201054713252,0.670017578554164,1.0695023794136653,0.044990112063282794,0.17183311308287708,0.2331902901428297,0.26561306621232594,0.042675099112705304,0.05791327739704093,0.7165853945126608,0.11513120634321312,0.15624159354384168,0.0481170319017684,0.16066641495185954,0.21803625184141423,0.007730791013781385,0.010491257285595338,1.3570742330109526,1,0,31.2677366
292,182.04,45.21,121.97,170.21,8.19,1059.4,780.65,0.24835201054713252,0.670017578554164,1.0695023794136653,0.044990112063282794,0.17183311308287708,0.2331902901428297,0.26561306621232594,0.042675099112705304,0.05791327739704093,0.7165853945126608,0.11513120634321312,0.15624159354384168,0.0481170319017684,0.16066641495185954,0.21803625184141423,0.007730791013781385,0.010491257285595338,1.3570742330109526,0,1,43.49904084
293,182.04,45.21,121.97,170.21,8.19,1059.4,780.65,0.24835201054713252,0.670017578554164,1.0695023794136653,0.044990112063282794,0.17183311308287708,0.2331902901428297,0.26561306621232594,0.042675099112705304,0.05791327739704093,0.7165853945126608,0.11513120634321312,0.15624159354384168,0.0481170319017684,0.16066641495185954,0.21803625184141423,0.007730791013781385,0.010491257285595338,1.3570742330109526,0,1,48.67011084
294,168.88,42.22,124.25,158.33,10.83,1080.8,796.15,0.25,0.7357295120795831,1.066632981746984,0.06412837517764093,0.15625462620281275,0.21212083150160146,0.266658245436746,0.03906365655070319,0.053030207875400366,0.7847533632286995,0.11496113989637306,0.15606355586258872,0.06840144003031642,0.1464933382679497,0.19886955975632734,0.010020355292376019,0.013602964265527854,1.3575331281793632,0,0,7.3980774799999995
295,168.88,42.22,124.25,158.33,10.83,1080.8,796.15,0.25,0.7357295120795831,1.066632981746984,0.06412837517764093,0.15625462620281275,0.21212083150160146,0.266658245436746,0.03906365655070319,0.053030207875400366,0.7847533632286995,0.11496113989637306,0.15606355586258872,0.06840144003031642,0.1464933382679497,0.19886955975632734,0.010020355292376019,0.013602964265527854,1.3575331281793632,0,0,23.5111316
296,168.88,42.22,124.25,158.33,10.83,1080.8,796.15,0.25,0.7357295120795831,1.066632981746984,0.06412837517764093,0.15625462620281275,0.21212083150160146,0.266658245436746,0.03906365655070319,0.053030207875400366,0.7847533632286995,0.11496113989637306,0.15606355586258872,0.06840144003031642,0.1464933382679497,0.19886955975632734,0.010020355292376019,0.013602964265527854,1.3575331281793632,1,0,31.11605188
297,168.88,42.22,124.25,158.33,10.83,1080.8,796.15,0.25,0.7357295120795831,1.066632981746984,0.06412837517764093,0.15625462620281275,0.21212083150160146,0.266658245436746,0.03906365655070319,0.053030207875400366,0.7847533632286995,0.11496113989637306,0.15606355586258872,0.06840144003031642,0.1464933382679497,0.19886955975632734,0.010020355292376019,0.013602964265527854,1.3575331281793632,0,1,39.14844728
298,168.88,42.22,124.25,158.33,10.83,1080.8,796.15,0.25,0.7357295120795831,1.066632981746984,0.06412837517764093,0.15625462620281275,0.21212083150160146,0.266658245436746,0.03906365655070319,0.053030207875400366,0.7847533632286995,0.11496113989637306,0.15606355586258872,0.06840144003031642,0.1464933382679497,0.19886955975632734,0.010020355292376019,0.013602964265527854,1.3575331281793632,0,1,48.15300384
299,290.35,0.0,96.18,168.08,9.41,961.18,865.0,0.0,0.3312553814361977,1.7274512137077582,0.03240916135698295,0.3020766141617595,0.3356647398843931,0.0,0.0,0.0,0.5722275107091861,0.10006450404710877,0.11119075144508671,0.05598524512137077,0.174868390936141,0.1943121387283237,0.009790049730539546,0.010878612716763006,1.1111907514450867,0,0,22.50449664
300,290.35,0.0,96.18,168.08,9.41,961.18,865.0,0.0,0.3312553814361977,1.7274512137077582,0.03240916135698295,0.3020766141617595,0.3356647398843931,0.0,0.0,0.0,0.5722275107091861,0.10006450404710877,0.11119075144508671,0.05598524512137077,0.174868390936141,0.1943121387283237,0.009790049730539546,0.010878612716763006,1.1111907514450867,0,0,34.67374804
301,290.35,0.0,96.18,168.08,9.41,961.18,865.0,0.0,0.3312553814361977,1.7274512137077582,0.03240916135698295,0.3020766141617595,0.3356647398843931,0.0,0.0,0.0,0.5722275107091861,0.10006450404710877,0.11119075144508671,0.05598524512137077,0.174868390936141,0.1943121387283237,0.009790049730539546,0.010878612716763006,1.1111907514450867,1,0,34.73580088
302,290.35,0.0,96.18,168.08,9.41,961.18,865.0,0.0,0.3312553814361977,1.7274512137077582,0.03240916135698295,0.3020766141617595,0.3356647398843931,0.0,0.0,0.0,0.5722275107091861,0.10006450404710877,0.11119075144508671,0.05598524512137077,0.174868390936141,0.1943121387283237,0.009790049730539546,0.010878612716763006,1.1111907514450867,0,1,45.08483564
303,290.35,0.0,96.18,168.08,9.41,961.18,865.0,0.0,0.3312553814361977,1.7274512137077582,0.03240916135698295,0.3020766141617595,0.3356647398843931,0.0,0.0,0.0,0.5722275107091861,0.10006450404710877,0.11119075144508671,0.05598524512137077,0.174868390936141,0.1943121387283237,0.009790049730539546,0.010878612716763006,1.1111907514450867,0,1,48.97348028
304,277.05,0.0,97.39,160.6,11.83,973.9,875.61,0.0,0.351524995488179,1.7250933997509341,0.04269987366901281,0.28447479207310816,0.31640798985849866,0.0,0.0,0.0,0.6064134495641346,0.1,0.11122531720743253,0.0736612702366127,0.164903994249923,0.18341499069220313,0.012147037683540404,0.01351058119482418,1.1122531720743254,0,0,23.13881456
305,277.05,0.0,97.39,160.6,11.83,973.9,875.61,0.0,0.351524995488179,1.7250933997509341,0.04269987366901281,0.28447479207310816,0.31640798985849866,0.0,0.0,0.0,0.6064134495641346,0.1,0.11122531720743253,0.0736612702366127,0.164903994249923,0.18341499069220313,0.012147037683540404,0.01351058119482418,1.1122531720743254,0,0,41.885667
306,277.05,0.0,97.39,160.6,11.83,973.9,875.61,0.0,0.351524995488179,1.7250933997509341,0.04269987366901281,0.28447479207310816,0.31640798985849866,0.0,0.0,0.0,0.6064134495641346,0.1,0.11122531720743253,0.0736612702366127,0.164903994249923,0.18341499069220313,0.012147037683540404,0.01351058119482418,1.1122531720743254,1,0,48.28400428
